Folder	Notebook	From	To	Time qualifier	Place	Region	Country	Author	Img	Pag.	Title chapter	Title Recipe	Num. persons	Course	Procedure	Temperature	Recipe time	Cooking time	Ingredient qualifier	Ingredient	Ingredient variant name	Alternative ingredient qualifier	Alternative ingredient	Alternative ingredient variant name	Dosage	Unit of measure	Side dishes	Where it was found	Date of finding	Who  donated it	Who found it	Notes
name	title	year	year		town			surname name	nome	numero			number	type	techniques	Degree Celsius	num. minutes	num. minutes	e.g. green (tomatoe)	normalised name	of the ingredient	e.g. green (tomatoe)	if applicable	of the alternative	number			town	DD-MM-YYYY	surname name	surname name	
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_94.jpg; Quaderno 1_Rimini_29ago2019_95.jpg	94;95		Soufflé	4;6	second						flour					50	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_94.jpg; Quaderno 1_Rimini_29ago2019_95.jpg	94;95		Soufflé	4;6	second					emmental 	cheese					2	spoon		Rimini	29-08-2019			si dimentica di scrivere il primo formaggio
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_94.jpg; Quaderno 1_Rimini_29ago2019_95.jpg	94;95		Soufflé	4;6	second						salt								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_94.jpg; Quaderno 1_Rimini_29ago2019_95.jpg	94;95		Soufflé	4;6	second						pepper								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second	browning					rabbit					6/8	slice		Rimini	29-08-2019			in fondo alla lista degli ingredienti ci sono anche gli stuzzicandenti
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second	stewing					ham					3	slice		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second						sage								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second						rosemary								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second						onion								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second						garlic								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second						butter								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second						margarine								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second					white dry	wine								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second					fresh	tomato		peeled	tomato		1	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second					dry	mushroom								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second						salt								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_95.jpg	95		Involtini di coniglio		second						pepper								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Riso al formaggio		first	boiling			30		rice					300	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Riso al formaggio		first	in the oven			20/30		ham					100	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Riso al formaggio		first					Fontina sliced	cheese					100	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Riso al formaggio		first						butter					100	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Riso al formaggio		first						oil					3	spoon		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Riso al formaggio		first						egg				ovo	1	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Riso al formaggio		first						onion					1	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Riso al formaggio		first						tomato					250	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Riso al formaggio		first						breadcrumbs								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Costolette al prosciutto		second	frying				sandwich	bread 								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Costolette al prosciutto		second					Fontina sliced	cheese					2	hg		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Costolette al prosciutto		second					baked	ham					1	hg		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Costolette al prosciutto		second						egg					2	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Costolette al prosciutto		second						milk					1	glass		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Costolette al prosciutto		second						butter								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_96.jpg	96		Costolette al prosciutto		second						oil								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_97.jpg	97		Costolette di formaggio		second	frying				sandwich	bread 								Rimini	29-08-2019			stesso procedimento di precedente
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_97.jpg	97		Costolette di formaggio		second					Fontina sliced 	cheese								Rimini	29-08-2019			fette di Fontina da 50 g
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_97.jpg	97		Costolette di formaggio		second					baked	ham								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_97.jpg	97		Costolette di formaggio		second						egg					2	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_97.jpg	97		Costolette di formaggio		second						breadcrumbs								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_97.jpg	97		Costolette di formaggio		second						butter								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_97.jpg	97		Costolette di formaggio		second						oil								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_97.jpg	97		Marmellata di aranci		preserves	boiling			70		orange								Rimini	29-08-2019			ricetta signora Maria
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_97.jpg	97		Marmellata di aranci		preserves						lemon								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_97.jpg	97		Marmellata di aranci		preserves						sugar								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_97.jpg	97		Marmellata di aranci		preserves					pure	alcohol								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_98.jpg	98		Semifreddo, molto buono		dessert	no cooking				icing	sugar					200	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_98.jpg	98		Semifreddo, molto buono		dessert						butter					200	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_98.jpg	98		Semifreddo, molto buono		dessert						egg					2	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_98.jpg	98		Semifreddo, molto buono		dessert						sponge finger					15	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_98.jpg	98		Semifreddo, molto buono		dessert					Sassolino	liqueur					100	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_98.jpg	98		Semifreddo, molto buono		dessert					sweet toasted	almond					100	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_98.jpg	98		Semifreddo, molto buono		dessert						candied fruit					100	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_98.jpg	98		Semifreddo, molto buono (crema)		dessert						milk					1/2	l		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_98.jpg	98		Semifreddo, molto buono (crema)		dessert						sugar					2	spoon		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_98.jpg	98		Semifreddo, molto buono (crema)		dessert						flour					4	spoon		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_98.jpg	98		Semifreddo, molto buono (crema)		dessert					yolk	egg					2	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_99.jpg	99		Zuppa imperiale	1	first	boiling					egg					1	unit		Rimini	29-08-2019			c'era già una ricetta della zuppa imperiale
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_99.jpg	99		Zuppa imperiale	1	first						butter					25	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_99.jpg	99		Zuppa imperiale	1	first						flour					35	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_99.jpg	99		Zuppa imperiale	1	first					zest	lemon								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_99.jpg	99		Zuppa imperiale	1	first						parmesan					20	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_99.jpg	99		Semifreddo al mascarpone	6	dessert	no cooking					egg					3	unit		Rimini	29-08-2019			a piacere biscotto bagnato in cgnac rum maraschino caffè
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_99.jpg	99		Semifreddo al mascarpone	6	dessert						mascarpone					3	hg		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_99.jpg	100		Semifreddo al mascarpone	6	dessert					icing	sugar					3	spoon		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_100.jpg	100		Dose per fichi sciroppati		preserves	marinating					sugar					300	g		Rimini	29-08-2019			24 ore di macerazione
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_100.jpg	100		Dose per fichi sciroppati		preserves	boiling			360		fig					1	kg		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_100.jpg	100		Dose per fichi sciroppati		preserves						lemon								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_100.jpg	100		Dose per fichi sciroppati		preserves						alcohol			rhum					Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_100.jpg	100		Per pesche		preserves	marinating					peach					1	kg		Rimini	29-08-2019			24 ore di macerazione. Stesso procedimento die fichi. 
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_100.jpg	100		Per pesche		preserves	boiling					alcohol								Rimini	29-08-2019			
